SaleID,price
200218,10174.1255592292
200219,1170.1170890490828
200220,2707.553509404326
200221,7656.224928280984
200222,2329.7272387461003
200223,848.2942541610253
200224,12449.511088518137
200225,3308.8008918895102
200226,1237.3019883724223
200227,9027.46283889603
200228,241.45358136254364
200229,6840.278359599696
200230,8494.55311494345
200231,4902.976088891686
200232,994.4824774407685
200233,7610.613187760596
200234,457.5637063150348
200235,8580.491860483296
200236,12294.099311391512
200237,4819.425273673272
200238,7144.13424752378
200239,9375.075539550438
200240,25430.23199994566
200241,10854.053461969857
200242,4210.140656244479
200243,2709.646095341512
200244,6371.238049138589
200245,4099.666788546502
200246,4214.374966229968
200247,1664.363991673018
200248,302.1422409709106
200249,10116.226792528738
200250,30514.157233709153
200251,10050.349002389445
200252,630.6285562839889
200253,7675.292966922473
200254,10708.635147620596
200255,7579.8216636486795
200256,2696.394368094487
200257,9103.299057097378
200258,3472.1987967829245
200259,8037.5306928359705
200260,1566.1303024014735
200261,4352.832920186593
200262,2720.928353161051
200263,8806.769851667792
200264,6746.643934427786
200265,5972.455864669555
200266,1419.8201979845226
200267,14347.887204846182
200268,7328.365339041593
200269,3685.1772540066486
200270,9032.116312085218
200271,3029.472327572381
200272,4295.324467446805
200273,17543.56350208141
200274,427.0139720497432
200275,14105.265256468723
200276,2020.9210548212534
200277,3182.587915033534
200278,1696.0529471281357
200279,8345.752862763511
200280,2961.2090510179287
200281,686.1910881817105
200282,12356.540693638282
200283,6341.5067644179735
200284,416.0409914454401
200285,5485.317179678448
200286,2838.65075656988
200287,12223.316492291597
200288,11995.039317029034
200289,3223.6746106399105
200290,7188.736919681002
200291,9761.738771512864
200292,2970.2799283105605
200293,9091.712275772701
200294,6520.718786189804
200295,2407.5310908202136
200296,2749.8094262199374
200297,7133.01814054315
200298,1336.0955911626586
200299,4547.828680979372
200300,4771.373085252822
200301,5219.7593383687745
200302,1525.1949663685236
200303,6201.739165536437
200304,2381.9689662000596
200305,4145.616729432786
200306,1711.58503146745
200307,15118.901316698577
200308,1555.2826950438355
200309,1136.4285822105956
200310,1036.694179092079
200311,1323.617154948984
200312,11379.519945141412
200313,1732.8637112931287
200314,4975.091254603294
200315,1047.9637309869272
200316,39547.16190039506
200317,2662.2737936968106
200318,499.945708502974
200319,10107.326099405771
200320,3583.009169593639
200321,29523.38252702144
200322,16732.645938677302
200323,1358.1908414255759
200324,25155.97689199089
200325,5505.762623683553
200326,2458.9753710321593
200327,28819.534278617826
200328,898.9192171457651
200329,7843.165378102053
200330,1903.804003785819
200331,1488.4149990496867
200332,11544.4923705018
200333,1224.8805768547877
200334,477.426504762618
200335,1431.7335508897268
200336,1427.7260658184023
200337,1114.7413523986588
200338,1863.2610992455202
200339,14111.677723465338
200340,28637.616025658557
200341,2780.0626889994746
200342,6179.057539057067
200343,1816.7941661822244
200344,5333.990949721674
200345,6994.510651170443
200346,1178.2750674156814
200347,11701.478263241946
200348,9756.378887547904
200349,741.8916852711133
200350,9731.733730606233
200351,2296.8712057752855
200352,752.299649866951
200353,1566.0514125468358
200354,3734.433602688683
200355,807.4178564166518
200356,4321.976801362215
200357,1780.6861882593844
200358,3035.107916157769
200359,9262.929083160376
200360,15847.342745057133
200361,1751.938495789697
200362,2078.7000034567154
200363,1597.8758119245606
200364,7264.2594894872545
200365,9305.802781221631
200366,1138.9152444260271
200367,7849.467943084403
200368,6330.21766679327
200369,5133.303257220264
200370,981.5928087313005
200371,10180.18984623536
200372,1357.0564309062809
200373,1249.9717345971903
200374,1036.1996413952863
200375,1244.7913108355567
200376,2481.454699063882
200377,1845.6605856468695
200378,1446.4620939819463
200379,1784.4090780777249
200380,804.1791757999299
200381,3832.3200744353994
200382,35578.63815697396
200383,2304.340014471867
200384,2479.6492701088746
200385,894.7824893336681
200386,1194.3004195590468
200387,3869.1111174151
200388,7654.948806952836
200389,7431.1468513261
200390,315.52105366557726
200391,3353.7059723636626
200392,1168.4828446624638
200393,2898.8524152293758
200394,3568.6943456713134
200395,369.6566334723535
200396,3160.174616630607
200397,1086.0560458346363
200398,2132.0857319920615
200399,773.1148171196533
200400,2211.3684433783283
200401,4666.684055009795
200402,1617.7983630756921
200403,3360.006930979276
200404,692.5981161237871
200405,698.7360303649797
200406,2391.0977043465236
200407,1649.8066352677488
200408,7172.550218795601
200409,11706.818146575792
200410,7867.649559859924
200411,1557.688998007629
200412,20026.15113692943
200413,10967.390799489232
200414,4731.495905867718
200415,9111.120680820226
200416,8196.088633754602
200417,1842.9457456887367
200418,1101.13972368037
200419,20387.199639633953
200420,19421.762162438514
200421,1337.3625391932524
200422,1499.379873428859
200423,1086.80828538463
200424,51238.00092675796
200425,8764.150017162126
200426,3802.0643864997746
200427,19040.970606389194
200428,1290.7071998909048
200429,4987.929586820646
200430,4139.483342915696
200431,2757.3867479249448
200432,4194.582164555073
200433,16011.166944523262
200434,666.46150135839
200435,5210.080533064728
200436,9835.905621804864
200437,804.0484379065606
200438,208.0553223290097
200439,1151.9817499272976
200440,1282.1606011914218
200441,1226.7974254908727
200442,1378.0505739879713
200443,6594.521474267596
200444,1354.7492930775493
200445,3125.4341684368133
200446,3525.4728195139724
200447,7193.700080513148
200448,13677.426735265683
200449,1114.9076165781412
200450,2976.822080656165
200451,1025.6402369554667
200452,3026.386676372475
200453,3313.4043807705552
200454,1707.8812010254064
200455,8202.707490308672
200456,1157.7303039139997
200457,1325.68983931486
200458,822.1275869739063
200459,4233.277998694043
200460,3036.875390018656
200461,3692.1651122905596
200462,6386.081363911155
200463,8599.357438427927
200464,1270.124513909836
200465,9260.211501134534
200466,2316.95674611316
200467,2730.613442394677
200468,2160.1984685851676
200469,284.64920983898844
200470,9272.612242248882
200471,434.5200721443006
200472,9104.622231183665
200473,50838.869825475966
200474,1542.7793897126855
200475,3973.608631915022
200476,12995.103894671553
200477,5207.5758685947985
200478,5003.27434486018
200479,1140.7803092587146
200480,6408.818879514063
200481,1641.1911873838453
200482,1469.5358490977856
200483,2490.5097868286684
200484,2303.911159179876
200485,4866.515228627661
200486,5533.9709860967405
200487,9447.764422516233
200488,996.2998928875141
200489,5984.581256337215
200490,8618.894391836584
200491,8196.77937873009
200492,18374.74264335358
200493,119.28974834230908
200494,2416.122206902415
200495,5734.062767778851
200496,371.1016749867612
200497,527.4016907182271
200498,17384.599909154203
200499,736.9460431308046
200500,6201.582132098334
200501,4062.432210762204
200502,1890.6643582461024
200503,606.207587970956
200504,2659.2337732298292
200505,5684.753326287098
200506,162.95201457353505
200507,3508.2155766282817
200508,1989.157754910574
200509,1217.2501252596821
200510,8242.297527134016
200511,9916.737036285935
200512,25664.890141529104
200513,14444.577429022858
200514,12391.27247496276
200515,651.133161943993
200516,22111.649975011736
200517,8291.75468993084
200518,2394.602673500004
200519,14340.509779359989
200520,1521.4858733223482
200521,23703.11393785468
200522,140.98578751391818
200523,3852.615829696675
200524,8507.559065826477
200525,487.7342219811583
200526,319.89073334564785
200527,5377.268798174131
200528,3719.7622087233235
200529,699.3824453023256
200530,7753.2693144619025
200531,15039.017619668744
200532,1788.4409235900039
200533,20193.57105885625
200534,1247.9602917577336
200535,328.8043753767654
200536,1056.0970714510436
200537,967.1037152890692
200538,3669.2119211071013
200539,6736.158201294653
200540,2649.6350425307473
200541,2888.9477724398585
200542,2570.9331212173133
200543,4274.704519691939
200544,532.1218471847329
200545,3640.0475055725155
200546,7031.84571592013
200547,4363.173423349899
200548,3782.2428442278806
200549,13249.560687159574
200550,16507.187660440628
200551,407.04436294285733
200552,11692.281134750141
200553,262.3587314083951
200554,11724.620638301081
200555,2262.2072999765505
200556,4086.0763901893997
200557,12105.440319037407
200558,6342.738783417242
200559,1327.5317183627722
200560,2692.660222706303
200561,4145.238735075041
200562,19837.712265404814
200563,5935.09977151221
200564,9746.40153251288
200565,26145.529540768817
200566,8809.236599527556
200567,1918.5340412175874
200568,8739.393597724782
200569,204.29387593466717
200570,1847.3356883805009
200571,3648.5123244501133
200572,10751.669247629776
200573,16237.58384989315
200574,989.0880612906146
200575,1402.6591598067794
200576,890.7879434248678
200577,783.4577139948346
200578,21529.872395961327
200579,282.89515070094603
200580,5343.714888542755
200581,1566.6217620268067
200582,6285.720995198673
200583,957.1539117230793
200584,17872.213899105267
200585,7013.4418168332195
200586,4385.455787341012
200587,1401.4605031270194
200588,4067.5122978446097
200589,2339.505967406587
200590,223.7895255406417
200591,11074.935682365909
200592,3902.4072614618453
200593,10154.259349575426
200594,9157.892484066044
200595,515.3375465115977
200596,4356.485099472696
200597,22130.49157603763
200598,11729.124819759445
200599,3814.448165134325
200600,6877.716980808828
200601,8229.292498101251
200602,9987.767809581925
200603,29279.13111678866
200604,10327.221812004602
200605,1413.0708092741754
200606,4450.499798858924
200607,7469.791668031607
200608,9340.160462302214
200609,567.5601777055779
200610,7473.0066408584335
200611,12938.837327501205
200612,9758.51465248318
200613,987.4682281039306
200614,620.8182119661433
200615,615.839535684505
200616,2719.1301072334945
200617,1704.7459988244818
200618,5035.733414741617
200619,277.20476929347717
200620,2354.9643299488334
200621,10795.391987184614
200622,5038.173179232084
200623,18266.69705857552
200624,1024.93344010888
200625,919.4455178059477
200626,2695.6785349513
200627,7851.996672190835
200628,7725.318297524735
200629,7674.847664962098
200630,1965.022013552289
200631,13326.644760237668
200632,1577.0538929090312
200633,4812.992483179373
200634,2307.5200037335476
200635,4733.211927079882
200636,17766.805431146313
200637,17394.84148597951
200638,1568.179974864156
200639,2009.1824073572973
200640,1247.0130339772934
200641,2629.511243658573
200642,925.8747473304849
200643,6832.210616471831
200644,21666.49472052989
200645,2548.1040874111745
200646,7692.172595896702
200647,9516.019089835172
200648,150.20895031879303
200649,6243.1959319909565
200650,5680.4136467161425
200651,5302.433330864863
200652,548.9265781540964
200653,5748.4441280577175
200654,2765.7009208930313
200655,13858.850354869934
200656,1483.3921757858848
200657,4901.250837513452
200658,7858.581192049297
200659,3123.7514707654254
200660,6482.576075826097
200661,9031.921966800634
200662,2051.0736864066766
200663,1433.731968437623
200664,1727.5684605224212
200665,5908.201727751601
200666,2070.085037490489
200667,11506.00719244988
200668,19690.316408044095
200669,1585.0902853595574
200670,8151.536586825648
200671,1311.0914346413822
200672,1097.7086171858596
200673,14294.438430024937
200674,5389.128367828915
200675,5703.835711157844
200676,5315.065169512796
200677,8961.047682125682
200678,2011.6069339246776
200679,1726.565123262113
200680,6608.263040711208
200681,2733.527303479307
200682,3004.4781859935956
200683,134.06021415664046
200684,336.6822538674355
200685,1446.3835175746128
200686,3215.066934172517
200687,3208.4011603797935
200688,759.9992889308367
200689,10596.736443566462
200690,1703.0752630914283
200691,5930.207351709494
200692,3536.3102675740492
200693,6678.400130380108
200694,297.06241470814604
200695,326.3935542518794
200696,6692.44842371461
200697,3599.1672682506855
200698,28947.858883222743
200699,653.4337405020287
200700,1782.7293889198722
200701,6726.2549242666555
200702,772.8147503373177
200703,7172.202854813913
200704,704.3595747093377
200705,1190.8627866411903
200706,4137.245008244262
200707,2039.1147400814648
200708,776.2823049808536
200709,2440.4616856214006
200710,650.1867269198418
200711,5630.750463259828
200712,11988.106154078978
200713,10375.762651445566
200714,1896.930189326934
200715,33050.39007483744
200716,1663.4441372137044
200717,1381.0412982606663
200718,4982.580633260493
200719,3538.5167142477612
200720,2823.4981288785966
200721,1788.6573779275093
200722,2383.588542755757
200723,3946.7509722411046
200724,864.2756599259093
200725,2548.502062264997
200726,321.09737941867513
200727,336.73662961039054
200728,3914.155224860844
200729,3943.2162482852855
200730,1502.0226099185338
200731,4709.905947558768
200732,905.8499803362035
200733,6420.807962868932
200734,2056.3383351475723
200735,1005.3293219767703
200736,15902.191236926805
200737,8856.817015255881
200738,1772.782000544879
200739,449.0915584560532
200740,6684.58331150282
200741,2536.9579470180033
200742,7131.214416255598
200743,7550.769314513829
200744,2415.511838466041
200745,4240.008260850229
200746,1294.6014680263622
200747,1233.9198646297214
200748,40135.97102542191
200749,808.218976831617
200750,13382.234345566576
200751,6075.062607288603
200752,3043.200926137831
200753,4537.55382845044
200754,2505.3877040160405
200755,3090.2860135967953
200756,4509.666687962266
200757,3585.3537227260267
200758,2149.466762843104
200759,946.503657841559
200760,16708.836135527534
200761,4601.722520436329
200762,3304.3883049928363
200763,2520.1122226829566
200764,748.3125583394456
200765,13631.89424745487
200766,1151.8294983765425
200767,1061.8221302055517
200768,993.7693964204691
200769,12819.664387027036
200770,363.07825360868264
200771,4393.655603745066
200772,2872.1575266699
200773,5038.355699962965
200774,12584.473908853128
200775,2870.9068525282573
200776,2840.131231720828
200777,3667.258108178982
200778,1834.7708466499937
200779,3769.6944950679244
200780,910.1311160457578
200781,4853.306998230216
200782,615.9781359002552
200783,40298.184598183696
200784,1302.6022210127085
200785,1706.4869033638265
200786,5020.427047365545
200787,3909.964556855528
200788,9173.399523599264
200789,701.4589413546229
200790,3167.5556592585235
200791,4524.901597654662
200792,3317.545183147212
200793,5556.583658500131
200794,18797.945170359464
200795,3941.858598516583
200796,219.07941993210198
200797,4315.354183209971
200798,5052.078420390209
200799,22286.8183721389
200800,1805.8565681155649
200801,396.12447275504417
200802,209.38417578801528
200803,2083.022299997805
200804,3963.0481866141645
200805,7430.962381018395
200806,5630.544228787527
200807,556.5118838529969
200808,3069.046319215622
200809,1577.265869826025
200810,2864.5856329873504
200811,808.8391378525703
200812,4429.071381221207
200813,24102.07107021244
200814,1119.1676645093842
200815,1361.0895731268822
200816,10855.596835395347
200817,731.3774721564976
200818,6316.481799121951
200819,6490.647908941439
200820,860.4827512191016
200821,4975.106042000378
200822,6732.554877551089
200823,3861.61369480192
200824,681.6597479788262
200825,12548.050674442627
200826,2618.389859379313
200827,2304.2784991255194
200828,11241.300398083375
200829,11842.19570502621
200830,7301.95883345069
200831,4008.183116624754
200832,6087.8350160500395
200833,1338.795155298116
200834,1765.5546756540834
200835,1424.2068039516976
200836,2037.4424019345875
200837,3578.063198177359
200838,1454.7727689716828
200839,5387.758332097901
200840,3790.6131207748513
200841,7233.807800723881
200842,3036.8512328018733
200843,3637.8511347471876
200844,8059.307852970914
200845,649.3828518948006
200846,5662.988922070295
200847,3918.059528620505
200848,918.7895417842308
200849,13366.759735206519
200850,989.9462734992242
200851,9314.794930892816
200852,1511.7462467849673
200853,6420.20299542773
200854,13251.998996553802
200855,3487.947882068592
200856,3949.6809030552386
200857,1057.014832209841
200858,18456.00522517133
200859,2132.380880492201
200860,7218.437021062256
200861,1659.9471504568032
200862,12713.337716595277
200863,2732.0802081321294
200864,832.930500013262
200865,27623.53066249557
200866,7510.673989817747
200867,4906.0979031523675
200868,2776.6420394732313
200869,805.1265169993428
200870,12760.813392057782
200871,1982.6700780758981
200872,8937.62490173215
200873,758.9319834484646
200874,1743.1336041442376
200875,3225.956842642445
200876,5609.98574797013
200877,3367.2755392107138
200878,8599.116068744792
200879,494.2267209107431
200880,217.76450901716692
200881,445.47191275193643
200882,8368.87290481872
200883,7229.785409223967
200884,1473.8081633853467
200885,2109.316312079077
200886,7099.155667071907
200887,1210.705340348153
200888,1247.1534216007353
200889,2420.063419262729
200890,1521.625980405168
200891,850.0086858841049
200892,7300.65927526136
200893,1530.1160863988953
200894,876.0162459014316
200895,6346.970937105189
200896,3877.1172095269603
200897,1772.7172941824558
200898,13560.88008349156
200899,4142.284688727798
200900,7614.5519700688565
200901,3709.329217802127
200902,17366.100834387456
200903,376.68628327891327
200904,1391.4037402901722
200905,2016.543873382179
200906,9344.67458293931
200907,1145.7296301390086
200908,715.1628534113584
200909,222.56368972110982
200910,1736.2856034672177
200911,852.2393136990545
200912,4027.4638208724687
200913,5394.903725637538
200914,4743.059719534647
200915,3246.908298860974
200916,1631.0287039533596
200917,15146.932708590393
200918,838.1585792110005
200919,3790.898268106983
200920,1163.346185473431
200921,5722.913764689205
200922,756.0245586009003
200923,14492.51056766236
200924,1178.7191063037876
200925,8246.23425782837
200926,578.1543766115502
200927,289.4325786950584
200928,5476.882353674831
200929,884.4029810984166
200930,13085.7586873929
200931,2145.8727704324147
200932,1002.0793866277369
200933,17589.856173745393
200934,7647.521869565899
200935,2141.3279680298747
200936,8968.506079298117
200937,29392.83810156084
200938,11549.034612763266
200939,3751.980000242599
200940,2747.2063596431126
200941,349.2669030954187
200942,883.3345450504012
200943,1845.2572229241787
200944,18114.903312412294
200945,1777.4093174604373
200946,1276.0044852054446
200947,844.3143484443759
200948,7536.686792975116
200949,17826.37473598862
200950,5279.77849661759
200951,7898.921398745177
200952,12427.295649459873
200953,2092.5550579080655
200954,1270.6902044640433
200955,19115.892524352705
200956,4865.342120782472
200957,2771.57213554793
200958,1265.9771858190925
200959,1047.043255076073
200960,3470.418401810309
200961,5003.350988881617
200962,8458.03613360172
200963,1066.0294448910847
200964,2420.9111518398827
200965,5715.338374120793
200966,2583.755481734678
200967,4619.761407508236
200968,3879.8412643216016
200969,3382.877855325339
200970,13422.727398679937
200971,1298.7330672676326
200972,4245.763072875865
200973,10404.323049883484
200974,17207.572043833658
200975,3340.868869574156
200976,33077.800183558036
200977,12148.45614020298
200978,2188.259097916626
200979,649.0445214331901
200980,10097.318749231788
200981,1896.5506473587375
200982,6215.768405577771
200983,1011.0650093753084
200984,486.91211079244886
200985,25417.139881385705
200986,14150.910644349384
200987,1083.5756502490947
200988,341.8778698838293
200989,1349.6815418407305
200990,668.5880562935654
200991,1316.2378141693969
200992,2774.3409984874706
200993,267.6737880131644
200994,2820.5049803493775
200995,1425.891304780702
200996,6974.565546476228
200997,-69.42102076707525
200998,1456.945102193201
200999,9354.240337932533
201000,4548.487763604659
201001,8117.799420538848
201002,18201.233464731595
201003,14784.539095583636
201004,501.0052525491818
201005,651.4191303612611
201006,5349.733835009773
201007,1423.2668359740105
201008,6268.523121830312
201009,4324.448297729053
201010,7978.741626812858
201011,12258.9139577046
201012,3575.0530019955686
201013,10846.309147736092
201014,2662.103630966011
201015,5859.160219174102
201016,1467.1948347308708
201017,2959.3237617526584
201018,2417.7230476201694
201019,12183.238172979742
201020,7040.151864590789
201021,1957.4151063802688
201022,7418.958970195919
201023,30886.755807774152
201024,6377.375107265112
201025,2494.149343414844
201026,5156.06073039509
201027,3495.0892773707274
201028,3851.876666399504
201029,1474.157144487612
201030,6710.168668101904
201031,14819.169619372657
201032,911.8920455996245
201033,9223.205689216904
201034,317.826512182472
201035,4714.22710607358
201036,1097.8301958101295
201037,1792.3446805139
201038,1359.1959673331514
201039,4478.063173433988
201040,1428.939179968829
201041,311.3788141635913
201042,3319.4609284207154
201043,882.4484801234589
201044,6391.07540503166
201045,3882.604005257238
201046,2070.0023306473513
201047,697.1042714885841
201048,8428.717262378244
201049,654.9000307056017
201050,6324.918238897724
201051,1256.4692964247556
201052,4299.222591200794
201053,797.1213830240545
201054,2842.243561084121
201055,3867.378988873685
201056,2945.099447300092
201057,2050.390248052776
201058,8711.187753290615
201059,9814.852242590816
201060,509.82596432458837
201061,11281.273136047774
201062,2784.4365467470907
201063,23473.096578881225
201064,1895.0462748401224
201065,1687.5739160168928
201066,1075.0014954899564
201067,16030.87359352843
201068,12738.703881571524
201069,2525.38342052552
201070,24589.420662374847
201071,527.6406017432536
201072,2294.084780438362
201073,2197.8662513254308
201074,22628.38712796961
201075,3616.255327305522
201076,1661.2076726144628
201077,7352.313089050762
201078,2086.5721347725034
201079,10037.710510889763
201080,2978.0376510309425
201081,18283.681153618305
201082,5151.534750128141
201083,1012.9869716060662
201084,870.5836979563987
201085,1508.6297573165025
201086,11972.854518754888
201087,1586.0212026961804
201088,6398.973913955205
201089,6714.696454904244
201090,7723.874597820242
201091,573.9983680487742
201092,6934.424961062799
201093,1718.3766144743886
201094,5696.015752265601
201095,2282.5865735222224
201096,2912.1993730727127
201097,443.4900762862341
201098,5096.257563245907
201099,494.6983785418828
201100,1813.7408730563423
201101,7599.550293139515
201102,2743.087459981477
201103,3618.4194142320184
201104,2763.0015019447774
201105,5892.520921432035
201106,768.1555298056953
201107,1033.7570141428992
201108,2021.791844249763
201109,7063.8645897950155
201110,3236.5733307915793
201111,4196.842972305334
201112,10785.578220208492
201113,7103.91731883335
201114,4602.3529214136215
201115,22575.10375084696
201116,852.6362766089829
201117,770.6167065210545
201118,1352.5885462146048
201119,5081.341085726877
201120,3277.3005344483763
201121,2678.3003225443313
201122,8098.115200269734
201123,5955.351610980829
201124,12499.392993242338
201125,1455.5996141986452
201126,345.1794326140225
201127,10935.801018181592
201128,7191.600689038589
201129,21167.182517939764
201130,3292.233359138222
201131,3017.4779178863237
201132,4567.489957915417
201133,2242.3861336119753
201134,7103.341325988752
201135,2286.385237067483
201136,5586.2660604409775
201137,619.3688049732565
201138,687.5064870902332
201139,5559.482140008415
201140,11374.44745156791
201141,642.420538412515
201142,1839.95221307046
201143,7941.487552902285
201144,2282.256986442215
201145,6919.242433504486
201146,3524.4595209146746
201147,3054.6154500954144
201148,1937.607224749554
201149,819.2045185152856
201150,3563.0494918330583
201151,10539.246276094127
201152,1381.2499622911416
201153,1834.9389932524116
201154,6809.409049415699
201155,3889.99176911457
201156,1171.6081892748284
201157,946.1620491825497
201158,1477.4204011861375
201159,1559.6585007314172
201160,655.4592721246224
201161,2896.116347539679
201162,722.6635621398236
201163,8063.868317745455
201164,1936.6126036814678
201165,1253.2145375368182
201166,3029.1754821674094
201167,892.4096703507213
201168,876.8254925352701
201169,1615.1483553473327
201170,12805.268640713592
201171,7179.738061023266
201172,12955.476544171375
201173,15565.058837567394
201174,449.1542377339907
201175,1393.9626640850843
201176,1966.9119126693067
201177,1762.5800901107123
201178,3701.5549653235544
201179,945.6786140483794
201180,2067.8865499628496
201181,13599.062735237767
201182,713.7595816401033
201183,3047.0635584646716
201184,2216.6671402467
201185,3754.2954222786175
201186,810.5855646324351
201187,13553.644134357073
201188,3710.720050010444
201189,29446.446100656456
201190,2256.915753671836
201191,10231.346173819176
201192,3960.340299004284
201193,1084.1779391049176
201194,451.5453611334208
201195,4047.6426590435603
201196,7199.556376094139
201197,7016.910589883988
201198,4780.040528177564
201199,772.7664875021507
201200,5094.260898903574
201201,132.73564752546588
201202,20245.28171131578
201203,1263.4905104139102
201204,2459.593354036775
201205,2081.3882007610523
201206,2810.1115501493714
201207,3838.662282672012
201208,11194.518317700753
201209,423.19709997546005
201210,6245.396309449272
201211,218.78976692129874
201212,21683.25205653027
201213,7705.437013389877
201214,21991.412712376172
201215,1427.0553812338057
201216,1630.4052532041023
201217,21.665972682945053
201218,1889.0931186838961
201219,647.2424128136846
201220,3216.2049134839817
201221,3254.1027267086947
201222,3711.851872518476
201223,9815.198005340892
201224,14624.090473757926
201225,4128.527694894916
201226,1657.0750981578756
201227,3148.342365658438
201228,1964.5595013722482
201229,13302.246034822845
201230,3041.493612718051
201231,5369.455481585525
201232,20177.354118861163
201233,4974.689742238407
201234,28300.77754382362
201235,21224.136808037216
201236,2849.8823271442648
201237,14705.026517082839
201238,1290.3727621024009
201239,10410.13719242201
